ID,scenario,scheme,message_label,msg_length,BER,state,total_frames,retransmission,time(ms),efficiency_bits,efficiency_frames,throughput
12934,KB2,ARQ,Default,200,0.01,1,25,19,0.2907,0.505051,0.568182,5503.96
12935,KB2,ARQ,Default,200,0.01,1,25,18,0.2812,0.516796,0.581395,5689.9
12936,KB2,ARQ,Default,200,0.01,1,25,16,0.2748,0.542005,0.609756,5822.42
12937,KB2,ARQ,Default,200,0.01,1,25,24,0.3167,0.453515,0.510204,5052.1
12938,KB2,ARQ,Default,200,0.01,1,25,37,0.3735,0.358423,0.403226,4283.8
12939,KB2,ARQ,Default,200,0.01,1,25,17,0.2787,0.529101,0.595238,5740.94
12940,KB2,ARQ,Default,200,0.01,1,25,20,0.2921,0.493827,0.555556,5477.58
12941,KB2,ARQ,Default,200,0.01,1,25,28,0.337,0.419287,0.471698,4747.77
12942,KB2,ARQ,Default,200,0.01,1,25,23,0.3101,0.462963,0.520833,5159.63
12943,KB2,ARQ,Default,200,0.01,1,25,30,0.3394,0.40404,0.454545,4714.2
12944,KB2,ARQ,Default,200,0.01,1,25,26,0.3202,0.43573,0.490196,4996.88
12945,KB2,ARQ,Default,200,0.01,1,25,17,0.2809,0.529101,0.595238,5695.98
12946,KB2,ARQ,Default,200,0.01,1,25,25,0.3861,0.444444,0.5,4144
12947,KB2,ARQ,Default,200,0.01,1,25,17,0.2808,0.529101,0.595238,5698.01
12948,KB2,ARQ,Default,200,0.01,1,25,21,0.2974,0.483092,0.543478,5379.96
12949,KB2,ARQ,Default,200,0.01,1,25,26,0.3188,0.43573,0.490196,5018.82
12950,KB2,ARQ,Default,200,0.01,1,25,21,0.2949,0.483092,0.543478,5425.57
12951,KB2,ARQ,Default,200,0.01,1,25,37,0.373,0.358423,0.403226,4289.54
12952,KB2,ARQ,Default,200,0.01,1,25,19,0.2896,0.505051,0.568182,5524.86
12953,KB2,ARQ,Default,200,0.01,1,25,27,0.3222,0.42735,0.480769,4965.86
12954,KB2,ARQ,Default,200,0.01,1,25,25,0.3175,0.444444,0.5,5039.37
12955,KB2,ARQ,Default,200,0.01,1,25,21,0.2967,0.483092,0.543478,5392.65
12956,KB2,ARQ,Default,200,0.01,1,25,21,0.2978,0.483092,0.543478,5372.73
12957,KB2,ARQ,Default,200,0.01,1,25,32,0.35,0.389864,0.438596,4571.43
12958,KB2,ARQ,Default,200,0.01,1,25,24,0.3122,0.453515,0.510204,5124.92
12959,KB2,ARQ,Default,200,0.01,1,25,28,0.3334,0.419287,0.471698,4799.04
12960,KB2,ARQ,Default,200,0.01,1,25,27,0.3211,0.42735,0.480769,4982.87
12961,KB2,ARQ,Default,200,0.01,1,25,26,0.3317,0.43573,0.490196,4823.64
12962,KB2,ARQ,Default,200,0.01,1,25,33,0.3528,0.383142,0.431034,4535.15
12963,KB2,ARQ,Default,200,0.01,1,25,25,0.3152,0.444444,0.5,5076.14
12964,KB2,ARQ,Default,200,0.01,1,25,24,0.3167,0.453515,0.510204,5052.1
12965,KB2,ARQ,Default,200,0.01,1,25,33,0.356,0.383142,0.431034,4494.38
12966,KB2,ARQ,Default,200,0.01,1,25,45,0.4145,0.31746,0.357143,3860.07
12967,KB2,ARQ,Default,200,0.01,1,25,17,0.2793,0.529101,0.595238,5728.61
12968,KB2,ARQ,Default,200,0.01,1,25,23,0.3104,0.462963,0.520833,5154.64
12969,KB2,ARQ,Default,200,0.01,1,25,32,0.3523,0.389864,0.438596,4541.58
12970,KB2,ARQ,Default,200,0.01,1,25,25,0.316,0.444444,0.5,5063.29
12971,KB2,ARQ,Default,200,0.01,1,25,10,0.2503,0.634921,0.714286,6392.33
12972,KB2,ARQ,Default,200,0.01,1,25,31,0.3394,0.396825,0.446429,4714.2
12973,KB2,ARQ,Default,200,0.01,1,25,20,0.2982,0.493827,0.555556,5365.53
12974,KB2,ARQ,Default,200,0.01,1,25,15,0.2741,0.555556,0.625,5837.29
12975,KB2,ARQ,Default,200,0.01,1,25,25,0.314,0.444444,0.5,5095.54
12976,KB2,ARQ,Default,200,0.01,1,25,25,0.3167,0.444444,0.5,5052.1
12977,KB2,ARQ,Default,200,0.01,1,25,31,0.3473,0.396825,0.446429,4606.97
12978,KB2,ARQ,Default,200,0.01,1,25,28,0.3306,0.419287,0.471698,4839.69
12979,KB2,ARQ,Default,200,0.01,1,25,14,0.2673,0.569801,0.641026,5985.78
12980,KB2,ARQ,Default,200,0.01,1,25,45,0.4129,0.31746,0.357143,3875.03
12981,KB2,ARQ,Default,200,0.01,1,25,25,0.3176,0.444444,0.5,5037.78
12982,KB2,ARQ,Default,200,0.01,1,25,31,0.3432,0.396825,0.446429,4662
12983,KB2,ARQ,Default,200,0.01,1,25,35,0.3613,0.37037,0.416667,4428.45
12984,KB2,ARQ,Default,200,0.01,1,25,20,0.2955,0.493827,0.555556,5414.55
12985,KB2,ARQ,Default,200,0.01,1,25,18,0.2828,0.516796,0.581395,5657.71
12986,KB2,ARQ,Default,200,0.01,1,25,40,0.3826,0.34188,0.384615,4181.91
12987,KB2,ARQ,Default,200,0.01,1,25,18,0.3252,0.516796,0.581395,4920.05
12988,KB2,ARQ,Default,200,0.01,1,25,30,0.3381,0.40404,0.454545,4732.33
12989,KB2,ARQ,Default,200,0.01,1,25,21,0.2998,0.483092,0.543478,5336.89
12990,KB2,ARQ,Default,200,0.01,1,25,33,0.3537,0.383142,0.431034,4523.61
12991,KB2,ARQ,Default,200,0.01,1,25,43,0.4035,0.326797,0.367647,3965.3
12992,KB2,ARQ,Default,200,0.01,1,25,30,0.342,0.40404,0.454545,4678.36
12993,KB2,ARQ,Default,200,0.01,1,25,37,0.371,0.358423,0.403226,4312.67
12994,KB2,ARQ,Default,200,0.01,1,25,19,0.2915,0.505051,0.568182,5488.85
12995,KB2,ARQ,Default,200,0.01,1,25,22,0.3024,0.472813,0.531915,5291.01
12996,KB2,ARQ,Default,200,0.01,1,25,18,0.2808,0.516796,0.581395,5698.01
12997,KB2,ARQ,Default,200,0.01,1,25,24,0.3115,0.453515,0.510204,5136.44
12998,KB2,ARQ,Default,200,0.01,1,25,30,0.3389,0.40404,0.454545,4721.16
12999,KB2,ARQ,Default,200,0.01,1,25,22,0.3103,0.472813,0.531915,5156.3
13000,KB2,ARQ,Default,200,0.01,1,25,32,0.3532,0.389864,0.438596,4530.01
13001,KB2,HARQ,Default,200,0.01,1,25,2,2.0647,0.411523,0.925926,774.931
13002,KB2,HARQ,Default,200,0.01,1,25,0,1.9381,0.444444,1,825.551
13003,KB2,HARQ,Default,200,0.01,1,25,0,1.9359,0.444444,1,826.489
13004,KB2,HARQ,Default,200,0.01,1,25,0,1.9634,0.444444,1,814.913
13005,KB2,HARQ,Default,200,0.01,1,25,0,1.9651,0.444444,1,814.208
13006,KB2,HARQ,Default,200,0.01,1,25,0,2.0668,0.444444,1,774.144
13007,KB2,HARQ,Default,200,0.01,1,25,1,2.0094,0.42735,0.961538,796.258
13008,KB2,HARQ,Default,200,0.01,1,25,0,1.944,0.444444,1,823.045
13009,KB2,HARQ,Default,200,0.01,1,25,0,1.9562,0.444444,1,817.912
13010,KB2,HARQ,Default,200,0.01,1,25,1,2.0497,0.42735,0.961538,780.602
13011,KB2,HARQ,Default,200,0.01,1,25,1,2.0039,0.42735,0.961538,798.443
13012,KB2,HARQ,Default,200,0.01,1,25,1,1.9998,0.42735,0.961538,800.08
13013,KB2,HARQ,Default,200,0.01,1,25,1,2.0813,0.42735,0.961538,768.75
13014,KB2,HARQ,Default,200,0.01,1,25,0,1.9605,0.444444,1,816.118
13015,KB2,HARQ,Default,200,0.01,1,25,1,1.9955,0.42735,0.961538,801.804
13016,KB2,HARQ,Default,200,0.01,1,25,1,1.9591,0.42735,0.961538,816.702
13017,KB2,HARQ,Default,200,0.01,1,25,1,1.9604,0.42735,0.961538,816.16
13018,KB2,HARQ,Default,200,0.01,1,25,0,1.9055,0.444444,1,839.675
13019,KB2,HARQ,Default,200,0.01,1,25,1,1.9855,0.42735,0.961538,805.842
13020,KB2,HARQ,Default,200,0.01,1,25,1,1.9698,0.42735,0.961538,812.265
13021,KB2,HARQ,Default,200,0.01,1,25,0,2.1608,0.444444,1,740.466
13022,KB2,HARQ,Default,200,0.01,1,25,1,2.4019,0.42735,0.961538,666.139
13023,KB2,HARQ,Default,200,0.01,1,25,0,1.9198,0.444444,1,833.42
13024,KB2,HARQ,Default,200,0.01,1,25,0,1.9318,0.444444,1,828.243
13025,KB2,HARQ,Default,200,0.01,1,25,0,1.8988,0.444444,1,842.637
13026,KB2,HARQ,Default,200,0.01,1,25,0,1.9209,0.444444,1,832.943
13027,KB2,HARQ,Default,200,0.01,1,25,0,1.8924,0.444444,1,845.487
13028,KB2,HARQ,Default,200,0.01,1,25,0,2.0056,0.444444,1,797.766
13029,KB2,HARQ,Default,200,0.01,1,25,0,2.1172,0.444444,1,755.715
13030,KB2,HARQ,Default,200,0.01,1,25,1,1.9655,0.42735,0.961538,814.042
13031,KB2,HARQ,Default,200,0.01,1,25,0,1.9061,0.444444,1,839.41
13032,KB2,HARQ,Default,200,0.01,1,25,0,1.9039,0.444444,1,840.38
13033,KB2,HARQ,Default,200,0.01,1,25,0,2.0053,0.444444,1,797.886
13034,KB2,HARQ,Default,200,0.01,1,25,0,1.9054,0.444444,1,839.719
13035,KB2,HARQ,Default,200,0.01,1,25,1,1.9612,0.42735,0.961538,815.827
13036,KB2,HARQ,Default,200,0.01,1,25,1,1.9597,0.42735,0.961538,816.451
13037,KB2,HARQ,Default,200,0.01,1,25,0,1.9642,0.444444,1,814.581
13038,KB2,HARQ,Default,200,0.01,1,25,0,1.993,0.444444,1,802.81
13039,KB2,HARQ,Default,200,0.01,1,25,1,2.0152,0.42735,0.961538,793.966
13040,KB2,HARQ,Default,200,0.01,1,25,0,1.9011,0.444444,1,841.618
13041,KB2,HARQ,Default,200,0.01,1,25,0,1.9118,0.444444,1,836.908
13042,KB2,HARQ,Default,200,0.01,1,25,1,1.9651,0.42735,0.961538,814.208
13043,KB2,HARQ,Default,200,0.01,1,25,0,1.911,0.444444,1,837.258
13044,KB2,HARQ,Default,200,0.01,1,25,0,1.9003,0.444444,1,841.972
13045,KB2,HARQ,Default,200,0.01,1,25,0,1.983,0.444444,1,806.858
13046,KB2,HARQ,Default,200,0.01,1,25,0,1.8946,0.444444,1,844.505
13047,KB2,HARQ,Default,200,0.01,1,25,0,1.9126,0.444444,1,836.558
13048,KB2,HARQ,Default,200,0.01,1,25,0,1.9084,0.444444,1,838.399
13049,KB2,HARQ,Default,200,0.01,1,25,0,1.9371,0.444444,1,825.977
13050,KB2,HARQ,Default,200,0.01,1,25,1,1.9505,0.42735,0.961538,820.302
13051,KB2,HARQ,Default,200,0.01,1,25,0,1.8936,0.444444,1,844.951
13052,KB2,HARQ,Default,200,0.01,1,25,1,1.9712,0.42735,0.961538,811.688
13053,KB2,HARQ,Default,200,0.01,1,25,0,2.1891,0.444444,1,730.894
13054,KB2,HARQ,Default,200,0.01,1,25,1,1.9931,0.42735,0.961538,802.77
13055,KB2,HARQ,Default,200,0.01,1,25,0,1.954,0.444444,1,818.833
13056,KB2,HARQ,Default,200,0.01,1,25,0,1.9002,0.444444,1,842.017
13057,KB2,HARQ,Default,200,0.01,1,25,0,1.8888,0.444444,1,847.099
13058,KB2,HARQ,Default,200,0.01,1,25,0,1.9269,0.444444,1,830.349
13059,KB2,HARQ,Default,200,0.01,1,25,0,1.958,0.444444,1,817.16
13060,KB2,HARQ,Default,200,0.01,1,25,2,2.0531,0.411523,0.925926,779.309
13061,KB2,HARQ,Default,200,0.01,1,25,0,1.9664,0.444444,1,813.67
13062,KB2,HARQ,Default,200,0.01,1,25,1,1.9712,0.42735,0.961538,811.688
13063,KB2,HARQ,Default,200,0.01,1,25,0,1.9553,0.444444,1,818.289
13064,KB2,HARQ,Default,200,0.01,1,25,0,1.9468,0.444444,1,821.862
13065,KB2,HARQ,Default,200,0.01,1,25,0,1.9388,0.444444,1,825.253
13066,KB2,HARQ,Default,200,0.01,1,25,0,1.9277,0.444444,1,830.005
13067,KB2,HARQ,Default,200,0.01,1,25,0,1.9412,0.444444,1,824.232
13068,KB2,HARQ,Default,200,0.01,1,25,0,1.9321,0.444444,1,828.114
13069,KB2,HARQ,Default,200,0.01,1,25,0,1.9957,0.444444,1,801.724
13070,KB2,HARQ,Default,200,0.01,1,25,0,1.9347,0.444444,1,827.002
13071,KB2,HARQ,Default,200,0.01,1,25,1,1.9987,0.42735,0.961538,800.52
13072,KB2,HARQ,Default,200,0.01,1,25,0,1.9809,0.444444,1,807.714
13073,KB2,HARQ,Default,200,0.01,1,25,0,1.9573,0.444444,1,817.453
13074,KB2,HARQ,Default,200,0.01,1,25,1,2.0255,0.42735,0.961538,789.928
13075,KB2,HARQ,Default,200,0.01,1,25,1,2.0146,0.42735,0.961538,794.202
13076,KB2,HARQ,Default,200,0.01,1,25,0,2.0502,0.444444,1,780.412
13077,KB2,HARQ,Default,200,0.01,1,25,0,1.9575,0.444444,1,817.369
13078,KB2,HARQ,Default,200,0.01,1,25,1,2.0415,0.42735,0.961538,783.737
13079,KB2,HARQ,Default,200,0.01,1,25,1,1.9964,0.42735,0.961538,801.443
13080,KB2,HARQ,Default,200,0.01,1,25,0,1.9268,0.444444,1,830.392
13081,KB2,HARQ,Default,200,0.01,1,25,1,2.0075,0.42735,0.961538,797.011
13082,KB2,HARQ,Default,200,0.01,1,25,0,1.9532,0.444444,1,819.169
13083,KB2,HARQ,Default,200,0.01,1,25,0,1.9685,0.444444,1,812.802
13084,KB2,HARQ,Default,200,0.01,1,25,0,2.0373,0.444444,1,785.353
13085,KB2,HARQ,Default,200,0.01,1,25,0,1.9296,0.444444,1,829.187
13086,KB2,HARQ,Default,200,0.01,1,25,0,1.9476,0.444444,1,821.524
13087,KB2,HARQ,Default,200,0.01,1,25,0,1.9534,0.444444,1,819.085
13088,KB2,HARQ,Default,200,0.01,1,25,1,2.1016,0.42735,0.961538,761.325
13089,KB2,HARQ,Default,200,0.01,1,25,0,1.9222,0.444444,1,832.38
13090,KB2,HARQ,Default,200,0.01,1,25,0,1.9255,0.444444,1,830.953
13091,KB2,HARQ,Default,200,0.01,1,25,0,1.9308,0.444444,1,828.672
13092,KB2,HARQ,Default,200,0.01,1,25,1,2.3535,0.42735,0.961538,679.839
13093,KB2,HARQ,Default,200,0.01,1,25,0,2.116,0.444444,1,756.144
13094,KB2,HARQ,Default,200,0.01,1,25,0,1.9405,0.444444,1,824.53
13095,KB2,HARQ,Default,200,0.01,1,25,0,1.9452,0.444444,1,822.538
13096,KB2,HARQ,Default,200,0.01,1,25,1,2.0571,0.42735,0.961538,777.794
13097,KB2,HARQ,Default,200,0.01,1,25,0,1.9756,0.444444,1,809.881
13098,KB2,HARQ,Default,200,0.01,1,25,1,2.0398,0.42735,0.961538,784.391
13099,KB2,HARQ,Default,200,0.01,1,25,1,2.0341,0.42735,0.961538,786.589
13100,KB2,HARQ,Default,200,0.01,1,25,1,2.0315,0.42735,0.961538,787.595
13101,KB2,HARQ,Default,200,0.01,1,25,0,1.9443,0.444444,1,822.918
13102,KB2,HARQ,Default,200,0.01,1,25,1,2.0253,0.42735,0.961538,790.006
13103,KB2,HARQ,Default,200,0.01,1,25,1,1.9993,0.42735,0.961538,800.28
13104,KB2,HARQ,Default,200,0.01,1,25,0,1.9294,0.444444,1,829.273
13105,KB2,HARQ,Default,200,0.01,1,25,2,2.0678,0.411523,0.925926,773.769
13106,KB2,HARQ,Default,200,0.01,1,25,1,2.0599,0.42735,0.961538,776.737
13107,KB2,HARQ,Default,200,0.01,1,25,0,2.0286,0.444444,1,788.721
13108,KB2,HARQ,Default,200,0.01,1,25,0,1.9348,0.444444,1,826.959
13109,KB2,HARQ,Default,200,0.01,1,25,1,1.9999,0.42735,0.961538,800.04
13110,KB2,HARQ,Default,200,0.01,1,25,0,1.9302,0.444444,1,828.93
13111,KB2,HARQ,Default,200,0.01,1,25,0,1.9502,0.444444,1,820.429
13112,KB2,HARQ,Default,200,0.01,1,25,0,1.9779,0.444444,1,808.939
13113,KB2,HARQ,Default,200,0.01,1,25,1,1.9964,0.42735,0.961538,801.443
13114,KB2,HARQ,Default,200,0.01,1,25,0,1.93,0.444444,1,829.016
13115,KB2,HARQ,Default,200,0.01,1,25,0,2.0097,0.444444,1,796.139
13116,KB2,HARQ,Default,200,0.01,1,25,1,2.0182,0.42735,0.961538,792.786
13117,KB2,HARQ,Default,200,0.01,1,25,0,1.9765,0.444444,1,809.512
13118,KB2,HARQ,Default,200,0.01,1,25,0,1.9438,0.444444,1,823.13
13119,KB2,HARQ,Default,200,0.01,1,25,0,1.9442,0.444444,1,822.961
13120,KB2,HARQ,Default,200,0.01,1,25,0,1.9244,0.444444,1,831.428
13121,KB2,HARQ,Default,200,0.01,1,25,0,1.9753,0.444444,1,810.004
13122,KB2,HARQ,Default,200,0.01,1,25,0,1.9465,0.444444,1,821.988
13123,KB2,HARQ,Default,200,0.01,1,25,0,2.0749,0.444444,1,771.121
13124,KB2,HARQ,Default,200,0.01,1,25,0,1.9426,0.444444,1,823.638
13125,KB2,HARQ,Default,200,0.01,1,25,0,1.9428,0.444444,1,823.554
13126,KB2,HARQ,Default,200,0.01,1,25,0,1.9584,0.444444,1,816.993
13127,KB2,HARQ,Default,200,0.01,1,25,0,2.2347,0.444444,1,715.98
13128,KB2,HARQ,Default,200,0.01,1,25,0,1.9432,0.444444,1,823.384
13129,KB2,HARQ,Default,200,0.01,1,25,0,1.9396,0.444444,1,824.912
13130,KB2,HARQ,Default,200,0.01,1,25,0,2.0857,0.444444,1,767.129
13131,KB2,HARQ,Default,200,0.01,1,25,2,2.0979,0.411523,0.925926,762.667
13132,KB2,HARQ,Default,200,0.01,1,25,0,1.9494,0.444444,1,820.765
13133,KB2,HARQ,Default,200,0.01,1,25,0,1.9333,0.444444,1,827.6
13134,KB2,HARQ,Default,200,0.01,1,25,0,1.9473,0.444444,1,821.65
13135,KB2,HARQ,Default,200,0.01,1,25,0,1.9626,0.444444,1,815.245
13136,KB2,HARQ,Default,200,0.01,1,25,1,2.0396,0.42735,0.961538,784.468
13137,KB2,HARQ,Default,200,0.01,1,25,0,1.9465,0.444444,1,821.988
13138,KB2,HARQ,Default,200,0.01,1,25,0,2.0107,0.444444,1,795.743
13139,KB2,HARQ,Default,200,0.01,1,25,2,2.1366,0.411523,0.925926,748.853
13140,KB2,HARQ,Default,200,0.01,1,25,1,2.031,0.42735,0.961538,787.789
13141,KB2,HARQ,Default,200,0.01,1,25,0,1.9628,0.444444,1,815.162
13142,KB2,HARQ,Default,200,0.01,1,25,0,1.9368,0.444444,1,826.105
13143,KB2,HARQ,Default,200,0.01,1,25,0,1.9482,0.444444,1,821.271
13144,KB2,HARQ,Default,200,0.01,1,25,0,1.9252,0.444444,1,831.082
13145,KB2,HARQ,Default,200,0.01,1,25,0,1.9646,0.444444,1,814.415
13146,KB2,HARQ,Default,200,0.01,1,25,0,2.0607,0.444444,1,776.435
13147,KB2,HARQ,Default,200,0.01,1,25,0,1.9406,0.444444,1,824.487
13148,KB2,HARQ,Default,200,0.01,1,25,1,1.9959,0.42735,0.961538,801.643
13149,KB2,HARQ,Default,200,0.01,1,25,0,1.933,0.444444,1,827.729
13150,KB2,HARQ,Default,200,0.01,1,25,1,2.0213,0.42735,0.961538,791.57
13151,KB2,HARQ,Default,200,0.01,1,25,0,1.9674,0.444444,1,813.256
13152,KB2,HARQ,Default,200,0.01,1,25,0,1.9253,0.444444,1,831.039
13153,KB2,HARQ,Default,200,0.01,1,25,1,2.0456,0.42735,0.961538,782.167
13154,KB2,HARQ,Default,200,0.01,1,25,1,2.0024,0.42735,0.961538,799.041
13155,KB2,HARQ,Default,200,0.01,1,25,0,1.9698,0.444444,1,812.265
13156,KB2,HARQ,Default,200,0.01,1,25,0,1.98,0.444444,1,808.081
13157,KB2,HARQ,Default,200,0.01,1,25,0,1.9461,0.444444,1,822.157
13158,KB2,HARQ,Default,200,0.01,1,25,0,1.9425,0.444444,1,823.681
13159,KB2,HARQ,Default,200,0.01,1,25,0,1.9451,0.444444,1,822.58
13160,KB2,HARQ,Default,200,0.01,1,25,0,1.96,0.444444,1,816.327
13161,KB2,HARQ,Default,200,0.01,1,25,0,2.6767,0.444444,1,597.751
13162,KB2,HARQ,Default,200,0.01,1,25,0,1.9405,0.444444,1,824.53
13163,KB2,HARQ,Default,200,0.01,1,25,0,1.9166,0.444444,1,834.812
13164,KB2,HARQ,Default,200,0.01,1,25,0,1.9128,0.444444,1,836.47
13165,KB2,HARQ,Default,200,0.01,1,25,1,2.2403,0.42735,0.961538,714.19
13166,KB2,HARQ,Default,200,0.01,1,25,1,1.9732,0.42735,0.961538,810.866
13167,KB2,HARQ,Default,200,0.01,1,25,0,1.8875,0.444444,1,847.682
13168,KB2,HARQ,Default,200,0.01,1,25,1,2.0323,0.42735,0.961538,787.285
13169,KB2,HARQ,Default,200,0.01,1,25,0,1.9192,0.444444,1,833.681
13170,KB2,HARQ,Default,200,0.01,1,25,2,2.165,0.411523,0.925926,739.03
13171,KB2,HARQ,Default,200,0.01,1,25,0,1.9169,0.444444,1,834.681
13172,KB2,HARQ,Default,200,0.01,1,25,0,1.9092,0.444444,1,838.047
13173,KB2,HARQ,Default,200,0.01,1,25,0,1.8865,0.444444,1,848.131
13174,KB2,HARQ,Default,200,0.01,1,25,0,1.9813,0.444444,1,807.551
13175,KB2,HARQ,Default,200,0.01,1,25,1,2.0351,0.42735,0.961538,786.202
13176,KB2,HARQ,Default,200,0.01,1,25,2,2.106,0.411523,0.925926,759.734
13177,KB2,HARQ,Default,200,0.01,1,25,0,1.9006,0.444444,1,841.839
13178,KB2,HARQ,Default,200,0.01,1,25,0,1.902,0.444444,1,841.22
13179,KB2,HARQ,Default,200,0.01,1,25,0,2.0154,0.444444,1,793.887
13180,KB2,HARQ,Default,200,0.01,1,25,0,2.0393,0.444444,1,784.583
13181,KB2,HARQ,Default,200,0.01,1,25,0,1.8968,0.444444,1,843.526
13182,KB2,HARQ,Default,200,0.01,1,25,0,1.89,0.444444,1,846.561
13183,KB2,HARQ,Default,200,0.01,1,25,0,1.9382,0.444444,1,825.508
13184,KB2,HARQ,Default,200,0.01,1,25,0,1.9677,0.444444,1,813.132
13185,KB2,HARQ,Default,200,0.01,1,25,0,2.0149,0.444444,1,794.084
13186,KB2,HARQ,Default,200,0.01,1,25,0,1.9058,0.444444,1,839.542
13187,KB2,HARQ,Default,200,0.01,1,25,1,1.9573,0.42735,0.961538,817.453
13188,KB2,HARQ,Default,200,0.01,1,25,0,1.8939,0.444444,1,844.818
13189,KB2,HARQ,Default,200,0.01,1,25,0,1.8977,0.444444,1,843.126
13190,KB2,HARQ,Default,200,0.01,1,25,0,1.9306,0.444444,1,828.758
13191,KB2,HARQ,Default,200,0.01,1,25,0,1.892,0.444444,1,845.666
13192,KB2,HARQ,Default,200,0.01,1,25,0,2.1541,0.444444,1,742.77
13193,KB2,HARQ,Default,200,0.01,1,25,0,1.8882,0.444444,1,847.368
13194,KB2,HARQ,Default,200,0.01,1,25,1,2.01,0.42735,0.961538,796.02
13195,KB2,HARQ,Default,200,0.01,1,25,0,1.9276,0.444444,1,830.048
13196,KB2,HARQ,Default,200,0.01,1,25,0,1.881,0.444444,1,850.611
13197,KB2,HARQ,Default,200,0.01,1,25,0,1.941,0.444444,1,824.317
13198,KB2,HARQ,Default,200,0.01,1,25,0,1.9094,0.444444,1,837.96
13199,KB2,HARQ,Default,200,0.01,1,25,1,1.9934,0.42735,0.961538,802.649
13200,KB2,HARQ,Default,200,0.01,1,25,0,1.9701,0.444444,1,812.142
13201,KB2,HARQ,Default,200,0.01,1,25,0,1.8824,0.444444,1,849.979
13202,KB2,HARQ,Default,200,0.01,1,25,0,1.8856,0.444444,1,848.536
13203,KB2,HARQ,Default,200,0.01,1,25,0,1.8934,0.444444,1,845.041
13204,KB2,HARQ,Default,200,0.01,1,25,0,1.919,0.444444,1,833.768
13205,KB2,HARQ,Default,200,0.01,1,25,1,2.0197,0.42735,0.961538,792.197
13206,KB2,HARQ,Default,200,0.01,1,25,0,1.9059,0.444444,1,839.498
13207,KB2,HARQ,Default,200,0.01,1,25,2,2.1206,0.411523,0.925926,754.503
13208,KB2,HARQ,Default,200,0.01,1,25,0,1.901,0.444444,1,841.662
13209,KB2,HARQ,Default,200,0.01,1,25,0,1.9417,0.444444,1,824.02
13210,KB2,HARQ,Default,200,0.01,1,25,2,2.1228,0.411523,0.925926,753.721
13211,KB2,HARQ,Default,200,0.01,1,25,0,1.9448,0.444444,1,822.707
13212,KB2,HARQ,Default,200,0.01,1,25,0,1.9335,0.444444,1,827.515
13213,KB2,HARQ,Default,200,0.01,1,25,2,2.0901,0.411523,0.925926,765.514
13214,KB2,HARQ,Default,200,0.01,1,25,0,1.9641,0.444444,1,814.622
13215,KB2,HARQ,Default,200,0.01,1,25,0,2.1085,0.444444,1,758.833
13216,KB2,HARQ,Default,200,0.01,1,25,0,1.937,0.444444,1,826.02
13217,KB2,HARQ,Default,200,0.01,1,25,0,1.9352,0.444444,1,826.788
13218,KB2,HARQ,Default,200,0.01,1,25,1,2.0085,0.42735,0.961538,796.614
13219,KB2,HARQ,Default,200,0.01,1,25,1,2.0455,0.42735,0.961538,782.205
13220,KB2,HARQ,Default,200,0.01,1,25,0,1.9361,0.444444,1,826.404
13221,KB2,HARQ,Default,200,0.01,1,25,0,1.9637,0.444444,1,814.788
13222,KB2,HARQ,Default,200,0.01,1,25,0,1.9375,0.444444,1,825.806
13223,KB2,HARQ,Default,200,0.01,1,25,0,2.011,0.444444,1,795.624
13224,KB2,HARQ,Default,200,0.01,1,25,0,1.9697,0.444444,1,812.306
13225,KB2,HARQ,Default,200,0.01,1,25,0,1.9623,0.444444,1,815.37
13226,KB2,HARQ,Default,200,0.01,1,25,0,1.9314,0.444444,1,828.415
13227,KB2,HARQ,Default,200,0.01,1,25,0,1.9542,0.444444,1,818.749
13228,KB2,HARQ,Default,200,0.01,1,25,0,1.9499,0.444444,1,820.555
13229,KB2,HARQ,Default,200,0.01,1,25,0,1.9731,0.444444,1,810.907
13230,KB2,HARQ,Default,200,0.01,1,25,0,1.9298,0.444444,1,829.101
13231,KB2,HARQ,Default,200,0.01,1,25,0,2.1261,0.444444,1,752.552
13232,KB2,HARQ,Default,200,0.01,1,25,0,2.1356,0.444444,1,749.204
13233,KB2,HARQ,Default,200,0.01,1,25,0,1.9585,0.444444,1,816.952
13234,KB2,HARQ,Default,200,0.01,1,25,0,2.0115,0.444444,1,795.426
13235,KB2,HARQ,Default,200,0.01,1,25,0,1.9387,0.444444,1,825.295
13236,KB2,HARQ,Default,200,0.01,1,25,0,1.9454,0.444444,1,822.453
13237,KB2,HARQ,Default,200,0.01,1,25,0,1.9346,0.444444,1,827.044
13238,KB2,HARQ,Default,200,0.01,1,25,0,1.9393,0.444444,1,825.04
13239,KB2,HARQ,Default,200,0.01,1,25,0,1.9735,0.444444,1,810.742
13240,KB2,HARQ,Default,200,0.01,1,25,0,1.9316,0.444444,1,828.329
13241,KB2,HARQ,Default,200,0.01,1,25,0,1.9567,0.444444,1,817.703
13242,KB2,HARQ,Default,200,0.01,1,25,0,1.9367,0.444444,1,826.148
13243,KB2,HARQ,Default,200,0.01,1,25,0,1.954,0.444444,1,818.833
13244,KB2,HARQ,Default,200,0.01,1,25,1,2.0491,0.42735,0.961538,780.831
13245,KB2,HARQ,Default,200,0.01,1,25,0,1.9273,0.444444,1,830.177
13246,KB2,HARQ,Default,200,0.01,1,25,1,2.1143,0.42735,0.961538,756.752
13247,KB2,HARQ,Default,200,0.01,1,25,0,1.9451,0.444444,1,822.58
