ID,scheme,BER,state,total_frames,retransmission,time(ms),efficiency,throughput
13291,HARQ,0.05,1,50,21,3.1824,0.56338,502.765
13292,HARQ,0.05,1,50,5,2.9756,0.727273,537.707
13293,HARQ,0.05,1,50,15,2.902,0.615385,551.344
13294,HARQ,0.05,1,50,9,2.661,0.677966,601.278
13295,HARQ,0.05,1,50,15,3.0079,0.615385,531.933
13296,HARQ,0.05,1,50,14,2.8533,0.625,560.754
13297,HARQ,0.05,1,50,10,2.7622,0.666667,579.248
13298,HARQ,0.05,1,50,13,2.9337,0.634921,545.386
13299,HARQ,0.05,1,50,6,2.5742,0.714286,621.552
13300,HARQ,0.05,1,50,8,2.7494,0.689655,581.945
13301,HARQ,0.05,1,50,15,2.9246,0.615385,547.083
13302,HARQ,0.05,1,50,12,3.0815,0.645161,519.228
13303,HARQ,0.05,1,50,8,2.7971,0.689655,572.021
13304,HARQ,0.05,1,50,11,2.7395,0.655738,584.048
13305,HARQ,0.05,1,50,13,3.0038,0.634921,532.659
13306,HARQ,0.05,1,50,12,2.7962,0.645161,572.205
13307,HARQ,0.05,1,50,10,2.7149,0.666667,589.34
13308,HARQ,0.05,1,50,16,3.1838,0.606061,502.544
13309,HARQ,0.05,1,50,10,2.6787,0.666667,597.305
13310,HARQ,0.05,1,50,14,2.8912,0.625,553.403
13311,HARQ,0.05,1,50,7,2.554,0.701754,626.468
13312,HARQ,0.05,1,50,10,2.7821,0.666667,575.105
13313,HARQ,0.05,1,50,10,2.7295,0.666667,586.188
13314,HARQ,0.05,1,50,5,2.4941,0.727273,641.514
13315,HARQ,0.05,1,50,13,2.8037,0.634921,570.674
13316,HARQ,0.05,1,50,9,2.7938,0.677966,572.697
13317,HARQ,0.05,1,50,9,2.6921,0.677966,594.332
13318,HARQ,0.05,1,50,7,2.5839,0.701754,619.219
13319,HARQ,0.05,1,50,12,2.8503,0.645161,561.344
13320,HARQ,0.05,1,50,9,2.6328,0.677966,607.718
13321,HARQ,0.05,1,50,6,2.594,0.714286,616.808
13322,HARQ,0.05,1,50,10,2.6744,0.666667,598.265
13323,HARQ,0.05,1,50,6,2.6801,0.714286,596.993
13324,HARQ,0.05,1,50,10,2.7229,0.666667,587.609
13325,HARQ,0.05,1,50,12,2.8356,0.645161,564.254
13326,HARQ,0.05,1,50,14,2.8596,0.625,559.519
13327,HARQ,0.05,1,50,23,3.2139,0.547945,497.838
13328,HARQ,0.05,1,50,7,2.5863,0.701754,618.644
13329,HARQ,0.05,1,50,8,2.6014,0.689655,615.053
13330,HARQ,0.05,1,50,16,3.1807,0.606061,503.034
13331,HARQ,0.05,1,50,17,3.0154,0.597015,530.61
13332,HARQ,0.05,1,50,14,2.8425,0.625,562.885
13333,HARQ,0.05,1,50,9,2.6852,0.677966,595.859
13334,HARQ,0.05,1,50,12,2.7542,0.645161,580.931
13335,HARQ,0.05,1,50,18,3.1027,0.588235,515.68
13336,HARQ,0.05,1,50,8,2.6678,0.689655,599.745
13337,HARQ,0.05,1,50,5,2.4746,0.727273,646.569
13338,HARQ,0.05,1,50,8,2.6331,0.689655,607.649
13339,HARQ,0.05,1,50,4,2.4389,0.740741,656.033
13340,HARQ,0.05,1,50,16,3.1628,0.606061,505.881
13341,HARQ,0.05,1,50,5,2.5873,0.727273,618.405
13342,HARQ,0.05,1,50,7,2.5969,0.701754,616.119
13343,HARQ,0.05,1,50,12,2.7613,0.645161,579.437
13344,HARQ,0.05,1,50,14,2.9019,0.625,551.363
13345,HARQ,0.05,1,50,8,2.6187,0.689655,610.99
13346,HARQ,0.05,1,50,11,2.7181,0.655738,588.646
13347,HARQ,0.05,1,50,16,3.2895,0.606061,486.396
13348,HARQ,0.05,1,50,11,2.7541,0.655738,580.952
13349,HARQ,0.05,1,50,11,2.7674,0.655738,578.16
13350,HARQ,0.05,1,50,11,2.7872,0.655738,574.053
13351,HARQ,0.05,1,50,10,2.6733,0.666667,598.511
13352,HARQ,0.05,1,50,13,3.0194,0.634921,529.907
13353,HARQ,0.05,1,50,11,2.9345,0.655738,545.238
13354,HARQ,0.05,1,50,8,3.5986,0.689655,444.617
13355,HARQ,0.05,1,50,8,3.2272,0.689655,495.786
13356,HARQ,0.05,1,50,16,3.1763,0.606061,503.731
13357,HARQ,0.05,1,50,5,3.9808,0.727273,401.929
13358,HARQ,0.05,1,50,8,4.0901,0.689655,391.188
13359,HARQ,0.05,1,50,18,4.3484,0.588235,367.951
13360,HARQ,0.05,1,50,17,3.3319,0.597015,480.206
13361,HARQ,0.05,1,50,9,2.8978,0.677966,552.143
13362,HARQ,0.05,1,50,11,3.7855,0.655738,422.665
13363,HARQ,0.05,1,50,10,2.9836,0.666667,536.265
13364,HARQ,0.05,1,50,14,3.5349,0.625,452.629
13365,HARQ,0.05,1,50,3,2.5178,0.754717,635.475
13366,HARQ,0.05,1,50,16,3.1127,0.606061,514.023
13367,HARQ,0.05,1,50,12,3.5638,0.645161,448.959
13368,HARQ,0.05,1,50,9,4.0476,0.677966,395.296
13369,HARQ,0.05,1,50,8,2.7688,0.689655,577.868
13370,HARQ,0.05,1,50,14,3.3702,0.625,474.749
13371,HARQ,0.05,1,50,10,2.8877,0.666667,554.074
13372,HARQ,0.05,1,50,20,4.0591,0.571429,394.176
13373,HARQ,0.05,1,50,15,3.8964,0.615385,410.635
13374,HARQ,0.05,1,50,17,3.2465,0.597015,492.838
13375,HARQ,0.05,1,50,6,2.6818,0.714286,596.614
13376,HARQ,0.05,1,50,8,3.1392,0.689655,509.684
13377,HARQ,0.05,1,50,17,3.3848,0.597015,472.701
13378,HARQ,0.05,1,50,9,2.8638,0.677966,558.698
13379,HARQ,0.05,1,50,11,2.9527,0.655738,541.877
13380,HARQ,0.05,1,50,12,2.9076,0.645161,550.282
13381,HARQ,0.05,1,50,10,2.8517,0.666667,561.069
13382,HARQ,0.05,1,50,11,3.3112,0.655738,483.209
13383,HARQ,0.05,1,50,11,3.0902,0.655738,517.766
13384,HARQ,0.05,1,50,9,2.7969,0.677966,572.062
13385,HARQ,0.05,1,50,11,2.9741,0.655738,537.978
13386,HARQ,0.05,1,50,12,2.9265,0.645161,546.728
13387,HARQ,0.05,1,50,12,2.9716,0.645161,538.43
13388,HARQ,0.05,1,50,10,2.8627,0.666667,558.913
13389,HARQ,0.05,1,50,13,3.0902,0.634921,517.766
13390,HARQ,0.05,1,50,14,3.0675,0.625,521.597
13391,HARQ,0.05,1,50,8,2.7545,0.689655,580.868
13392,HARQ,0.05,1,50,10,2.8631,0.666667,558.835
13393,HARQ,0.05,1,50,6,2.6535,0.714286,602.977
13394,HARQ,0.05,1,50,14,2.9126,0.625,549.337
13395,HARQ,0.05,1,50,9,3.0414,0.677966,526.074
13396,HARQ,0.05,1,50,4,2.7016,0.740741,592.242
13397,HARQ,0.05,1,50,8,2.7571,0.689655,580.32
13398,HARQ,0.05,1,50,4,2.6065,0.740741,613.85
13399,HARQ,0.05,1,50,13,2.9611,0.634921,540.34
13400,HARQ,0.05,1,50,14,3.0753,0.625,520.274
13401,HARQ,0.05,1,50,12,2.9276,0.645161,546.523
13402,HARQ,0.05,1,50,12,2.9276,0.645161,546.523
13403,HARQ,0.05,1,50,8,2.746,0.689655,582.666
13404,HARQ,0.05,1,50,14,2.9888,0.625,535.332
13405,HARQ,0.05,1,50,11,2.8297,0.655738,565.431
13406,HARQ,0.05,1,50,17,3.4656,0.597015,461.681
13407,HARQ,0.05,1,50,15,3.0592,0.615385,523.013
13408,HARQ,0.05,1,50,13,2.9656,0.634921,539.52
13409,HARQ,0.05,1,50,12,2.9245,0.645161,547.102
13410,HARQ,0.05,1,50,7,2.7855,0.701754,574.403
13411,HARQ,0.05,1,50,13,3.0134,0.634921,530.962
13412,HARQ,0.05,1,50,17,3.2296,0.597015,495.417
13413,HARQ,0.05,1,50,5,2.6737,0.727273,598.422
13414,HARQ,0.05,1,50,14,2.9886,0.625,535.368
13415,HARQ,0.05,1,50,13,2.9879,0.634921,535.493
13416,HARQ,0.05,1,50,16,3.2387,0.606061,494.025
13417,HARQ,0.05,1,50,22,3.4194,0.555556,467.918
13418,HARQ,0.05,1,50,12,2.9312,0.645161,545.852
13419,HARQ,0.05,1,50,17,3.2753,0.597015,488.505
13420,HARQ,0.05,1,50,9,2.8992,0.677966,551.876
13421,HARQ,0.05,1,50,14,3.0881,0.625,518.118
13422,HARQ,0.05,1,50,16,3.1222,0.606061,512.459
13423,HARQ,0.05,1,50,10,2.835,0.666667,564.374
13424,HARQ,0.05,1,50,7,2.7253,0.701754,587.091
13425,HARQ,0.05,1,50,10,2.9037,0.666667,551.021
13426,HARQ,0.05,1,50,11,3.0119,0.655738,531.226
13427,HARQ,0.05,1,50,12,2.9398,0.645161,544.255
13428,HARQ,0.05,1,50,8,2.7432,0.689655,583.26
13429,HARQ,0.05,1,50,13,3.1718,0.634921,504.445
13430,HARQ,0.05,1,50,14,3.323,0.625,481.493
13431,HARQ,0.05,1,50,9,3.1332,0.677966,510.66
13432,HARQ,0.05,1,50,8,3.1799,0.689655,503.16
13433,HARQ,0.05,1,50,5,2.6898,0.727273,594.84
13434,HARQ,0.05,1,50,11,2.9076,0.655738,550.282
13435,HARQ,0.05,1,50,15,3.1728,0.615385,504.286
13436,HARQ,0.05,1,50,7,3.159,0.701754,506.489
13437,HARQ,0.05,1,50,10,3.2094,0.666667,498.536
13438,HARQ,0.05,1,50,10,2.8758,0.666667,556.367
13439,HARQ,0.05,1,50,12,2.9112,0.645161,549.602
13440,HARQ,0.05,1,50,8,2.8619,0.689655,559.069
13441,HARQ,0.05,1,50,10,3.2963,0.666667,485.393
13442,HARQ,0.05,1,50,10,2.9674,0.666667,539.193
13443,HARQ,0.05,1,50,8,2.9408,0.689655,544.07
13444,HARQ,0.05,1,50,11,3.0514,0.655738,524.349
13445,HARQ,0.05,1,50,12,2.8621,0.645161,559.03
13446,HARQ,0.05,1,50,11,2.9876,0.655738,535.547
13447,HARQ,0.05,1,50,8,3.2981,0.689655,485.128
13448,HARQ,0.05,1,50,12,3.1054,0.645161,515.232
13449,HARQ,0.05,1,50,11,3.63,0.655738,440.771
13450,HARQ,0.05,1,50,7,2.7487,0.701754,582.093
13451,HARQ,0.05,1,50,12,3.0913,0.645161,517.582
13452,HARQ,0.05,1,50,12,3.3077,0.645161,483.72
13453,HARQ,0.05,1,50,16,3.294,0.606061,485.732
13454,HARQ,0.05,1,50,10,2.8313,0.666667,565.111
13455,HARQ,0.05,1,50,10,2.8958,0.666667,552.524
13456,HARQ,0.05,1,50,16,3.0994,0.606061,516.229
13457,HARQ,0.05,1,50,14,4.2452,0.625,376.896
13458,HARQ,0.05,1,50,7,2.7039,0.701754,591.738
13459,HARQ,0.05,1,50,16,3.0912,0.606061,517.598
13460,HARQ,0.05,1,50,15,3.0604,0.615385,522.807
13461,HARQ,0.05,1,50,15,3.154,0.615385,507.292
13462,HARQ,0.05,1,50,16,3.3158,0.606061,482.538
13463,HARQ,0.05,1,50,16,3.3747,0.606061,474.116
13464,HARQ,0.05,1,50,11,3.3336,0.655738,479.962
13465,HARQ,0.05,1,50,10,2.8868,0.666667,554.247
13466,HARQ,0.05,1,50,11,2.8911,0.655738,553.423
13467,HARQ,0.05,1,50,15,3.3764,0.615385,473.878
13468,HARQ,0.05,1,50,8,2.9809,0.689655,536.751
13469,HARQ,0.05,1,50,10,2.8696,0.666667,557.569
13470,HARQ,0.05,1,50,12,2.9405,0.645161,544.125
13471,HARQ,0.05,1,50,5,2.6224,0.727273,610.128
13472,HARQ,0.05,1,50,16,3.2243,0.606061,496.232
13473,HARQ,0.05,1,50,5,2.7544,0.727273,580.889
13474,HARQ,0.05,1,50,16,3.1145,0.606061,513.726
13475,HARQ,0.05,1,50,10,2.9659,0.666667,539.465
13476,HARQ,0.05,1,50,11,2.9874,0.655738,535.583
13477,HARQ,0.05,1,50,11,2.9047,0.655738,550.831
13478,HARQ,0.05,1,50,11,2.9338,0.655738,545.368
13479,HARQ,0.05,1,50,10,2.9751,0.666667,537.797
13480,HARQ,0.05,1,50,10,2.807,0.666667,570.004
13481,HARQ,0.05,1,50,11,3.0295,0.655738,528.14
13482,HARQ,0.05,1,50,12,2.9508,0.645161,542.226
13483,HARQ,0.05,1,50,14,3.0027,0.625,532.854
13484,HARQ,0.05,1,50,7,2.7248,0.701754,587.199
13485,HARQ,0.05,1,50,11,3.0166,0.655738,530.398
13486,HARQ,0.05,1,50,8,2.9006,0.689655,551.61
13487,HARQ,0.05,1,50,7,2.7248,0.701754,587.199
13488,HARQ,0.05,1,50,8,2.7866,0.689655,574.176
13489,HARQ,0.05,1,50,12,2.9348,0.645161,545.182
13490,HARQ,0.05,1,50,14,2.9786,0.625,537.165
13491,HARQ,0.05,1,50,10,2.8467,0.666667,562.054
13492,HARQ,0.05,1,50,12,3.0003,0.645161,533.28
13493,HARQ,0.05,1,50,14,2.9992,0.625,533.476
13494,HARQ,0.05,1,50,13,2.9972,0.634921,533.832
13495,HARQ,0.05,1,50,13,3.1579,0.634921,506.666
13496,HARQ,0.05,1,50,11,2.9735,0.655738,538.086
13497,HARQ,0.05,1,50,18,3.3889,0.588235,472.13
13498,HARQ,0.05,1,50,16,3.1842,0.606061,502.481
13499,HARQ,0.05,1,50,13,2.9499,0.634921,542.391
13500,HARQ,0.05,1,50,8,2.7502,0.689655,581.776
13501,HARQ,0.05,1,50,7,2.714,0.701754,589.536
13502,HARQ,0.05,1,50,12,3.2332,0.645161,494.866
13503,HARQ,0.05,1,50,13,2.9793,0.634921,537.039
13504,HARQ,0.05,1,50,13,2.98,0.634921,536.913
13505,HARQ,0.05,1,50,8,2.7865,0.689655,574.197
13506,HARQ,0.05,1,50,12,2.8872,0.645161,554.17
13507,HARQ,0.05,1,50,14,3.2153,0.625,497.621
13508,HARQ,0.05,1,50,12,3.0886,0.645161,518.034
13509,HARQ,0.05,1,50,9,2.6721,0.677966,598.78
13510,HARQ,0.05,1,50,17,3.004,0.597015,532.623
13511,HARQ,0.05,1,50,15,2.9653,0.615385,539.574
13512,HARQ,0.05,1,50,5,2.5752,0.727273,621.311
13513,HARQ,0.05,1,50,13,2.8464,0.634921,562.114
13514,HARQ,0.05,1,50,13,2.8374,0.634921,563.897
13515,HARQ,0.05,1,50,3,2.6045,0.754717,614.321
13516,HARQ,0.05,1,50,10,2.6785,0.666667,597.349
13517,HARQ,0.05,1,50,14,2.8681,0.625,557.861
13518,HARQ,0.05,1,50,5,2.6927,0.727273,594.199
13519,HARQ,0.05,1,50,11,2.7197,0.655738,588.3
13520,HARQ,0.05,1,50,11,2.7589,0.655738,579.941
13521,HARQ,0.05,1,50,15,2.8743,0.615385,556.657
13522,HARQ,0.05,1,50,14,2.9298,0.625,546.112
13523,HARQ,0.05,1,50,6,2.5132,0.714286,636.639
13524,HARQ,0.05,1,50,7,2.912,0.701754,549.451
13525,HARQ,0.05,1,50,8,2.6345,0.689655,607.326
13526,HARQ,0.05,1,50,9,2.8976,0.677966,552.181
13527,HARQ,0.05,1,50,11,2.7497,0.655738,581.882
13528,HARQ,0.05,1,50,14,3.1277,0.625,511.558
13529,HARQ,0.05,1,50,14,3.175,0.625,503.937
13530,HARQ,0.05,1,50,10,2.7652,0.666667,578.62
13531,HARQ,0.05,1,50,14,3.0765,0.625,520.072
13532,HARQ,0.05,1,50,12,3.072,0.645161,520.833
13533,HARQ,0.05,1,50,12,2.7548,0.645161,580.804
13534,HARQ,0.05,1,50,9,2.8556,0.677966,560.303
13535,HARQ,0.05,1,50,10,2.7233,0.666667,587.522
13536,HARQ,0.05,1,50,11,2.7138,0.655738,589.579
13537,HARQ,0.05,1,50,10,2.6992,0.666667,592.768
13538,HARQ,0.05,1,50,17,2.9688,0.597015,538.938
13539,HARQ,0.05,1,50,3,2.6586,0.754717,601.821
13540,HARQ,0.05,1,50,6,2.5822,0.714286,619.627
13541,HARQ,0.05,1,50,9,2.7196,0.677966,588.322
13542,HARQ,0.05,1,50,12,2.8297,0.645161,565.431
13543,HARQ,0.05,1,50,6,2.5821,0.714286,619.651
13544,HARQ,0.05,1,50,13,2.8418,0.634921,563.023
13545,HARQ,0.05,1,50,9,2.7229,0.677966,587.609
13546,HARQ,0.05,1,50,12,2.7875,0.645161,573.991
13547,HARQ,0.05,1,50,14,2.8243,0.625,566.512
13548,HARQ,0.05,1,50,10,2.6964,0.666667,593.384
13549,HARQ,0.05,1,50,8,2.6513,0.689655,603.478
13550,HARQ,0.05,1,50,12,3.0536,0.645161,523.972
13551,HARQ,0.05,1,50,7,2.9074,0.701754,550.32
13552,HARQ,0.05,1,50,6,2.557,0.714286,625.733
13553,HARQ,0.05,1,50,11,2.7647,0.655738,578.725
13554,HARQ,0.05,1,50,11,2.7143,0.655738,589.471
13555,HARQ,0.05,1,50,11,2.7459,0.655738,582.687
13556,HARQ,0.05,1,50,10,2.898,0.666667,552.105
13557,HARQ,0.05,1,50,20,3.3559,0.571429,476.772
13558,HARQ,0.05,1,50,13,2.8775,0.634921,556.038
13559,HARQ,0.05,1,50,10,2.6859,0.666667,595.703
13560,HARQ,0.05,1,50,16,2.947,0.606061,542.925
13561,HARQ,0.05,1,50,10,2.7675,0.666667,578.139
13562,HARQ,0.05,1,50,13,2.8939,0.634921,552.887
13563,HARQ,0.05,1,50,13,3.105,0.634921,515.298
13564,HARQ,0.05,1,50,7,2.5548,0.701754,626.272
13565,HARQ,0.05,1,50,10,2.7139,0.666667,589.557
13566,HARQ,0.05,1,50,9,2.8936,0.677966,552.944
13567,HARQ,0.05,1,50,9,2.6454,0.677966,604.823
13568,HARQ,0.05,1,50,6,2.6237,0.714286,609.826
13569,HARQ,0.05,1,50,3,2.4211,0.754717,660.857
13570,HARQ,0.05,1,50,8,2.6706,0.689655,599.116
13571,HARQ,0.05,1,50,10,2.7304,0.666667,585.995
13572,HARQ,0.05,1,50,9,2.9326,0.677966,545.591
13573,HARQ,0.05,1,50,11,3.3331,0.655738,480.034
13574,HARQ,0.05,1,50,7,2.7546,0.701754,580.847
13575,HARQ,0.05,1,50,5,2.5202,0.727273,634.87
13576,HARQ,0.05,1,50,11,2.9309,0.655738,545.907
13577,HARQ,0.05,1,50,12,3.0847,0.645161,518.689
13578,HARQ,0.05,1,50,14,3.0271,0.625,528.559
13579,HARQ,0.05,1,50,6,2.7263,0.714286,586.876
13580,HARQ,0.05,1,50,7,2.6312,0.701754,608.088
13581,HARQ,0.05,1,50,10,2.7796,0.666667,575.622
13582,HARQ,0.05,1,50,18,3.0472,0.588235,525.072
13583,HARQ,0.05,1,50,9,2.7016,0.677966,592.242
13584,HARQ,0.05,1,50,13,2.8708,0.634921,557.336
13585,HARQ,0.05,1,50,12,2.809,0.645161,569.598
13586,HARQ,0.05,1,50,10,2.6867,0.666667,595.526
13587,HARQ,0.05,1,50,14,3.024,0.625,529.101
13588,HARQ,0.05,1,50,7,3.0351,0.701754,527.165
13589,HARQ,0.05,1,50,11,2.7765,0.655738,576.265
13590,HARQ,0.05,1,50,13,2.8666,0.634921,558.153
13591,HARQ,0.05,1,50,14,2.9392,0.625,544.366
13592,HARQ,0.05,1,50,10,2.7275,0.666667,586.618
13593,HARQ,0.05,1,50,6,2.6252,0.714286,609.477
13594,HARQ,0.05,1,50,15,2.9613,0.615385,540.303
13595,HARQ,0.05,1,50,12,2.7531,0.645161,581.163
13596,HARQ,0.05,1,50,16,2.966,0.606061,539.447
13597,HARQ,0.05,1,50,9,2.9366,0.677966,544.848
13598,HARQ,0.05,1,50,6,2.5797,0.714286,620.227
13599,HARQ,0.05,1,50,17,3.0589,0.597015,523.064
13600,HARQ,0.05,1,50,15,2.9566,0.615385,541.162
13601,HARQ,0.05,1,50,17,2.9724,0.597015,538.286
13602,HARQ,0.05,1,50,7,2.6124,0.701754,612.464
13603,HARQ,0.05,1,50,16,2.934,0.606061,545.331
13604,HARQ,0.05,1,50,5,2.7014,0.727273,592.285
13605,HARQ,0.05,1,50,4,2.4691,0.740741,648.009
13606,HARQ,0.05,1,50,14,2.8897,0.625,553.691
13607,HARQ,0.05,1,50,17,2.9788,0.597015,537.129
13608,HARQ,0.05,1,50,13,2.8085,0.634921,569.699
13609,HARQ,0.05,1,50,11,2.8289,0.655738,565.591
13610,HARQ,0.05,1,50,11,2.7222,0.655738,587.76
13611,HARQ,0.05,1,50,9,2.7889,0.677966,573.703
13612,HARQ,0.05,1,50,6,2.524,0.714286,633.914
13613,HARQ,0.05,1,50,8,2.7612,0.689655,579.458
13614,HARQ,0.05,1,50,6,2.5557,0.714286,626.052
13615,HARQ,0.05,1,50,7,2.6436,0.701754,605.235
13616,HARQ,0.05,1,50,9,2.6668,0.677966,599.97
13617,HARQ,0.05,1,50,12,2.7697,0.645161,577.68
13618,HARQ,0.05,1,50,10,2.7208,0.666667,588.062
13619,HARQ,0.05,1,50,11,2.7114,0.655738,590.101
13620,HARQ,0.05,1,50,10,2.7783,0.666667,575.892
13621,HARQ,0.05,1,50,12,2.9205,0.645161,547.851
13622,HARQ,0.05,1,50,17,3.179,0.597015,503.303
13623,HARQ,0.05,1,50,4,2.4546,0.740741,651.837
13624,HARQ,0.05,1,50,12,2.7849,0.645161,574.527
13625,HARQ,0.05,1,50,9,2.6957,0.677966,593.538
13626,HARQ,0.05,1,50,9,2.783,0.677966,574.919
13627,HARQ,0.05,1,50,13,2.8872,0.634921,554.17
13628,HARQ,0.05,1,50,12,2.8323,0.645161,564.912
13629,HARQ,0.05,1,50,15,2.9975,0.615385,533.778
13630,HARQ,0.05,1,50,12,2.9036,0.645161,551.04
13631,HARQ,0.05,1,50,13,3.2004,0.634921,499.938
13632,HARQ,0.05,1,50,11,3.0201,0.655738,529.784
13633,HARQ,0.05,1,50,12,2.9977,0.645161,533.743
13634,HARQ,0.05,1,50,12,2.7687,0.645161,577.889
13635,HARQ,0.05,1,50,10,2.8494,0.666667,561.522
13636,HARQ,0.05,1,50,11,2.9201,0.655738,547.926
13637,HARQ,0.05,1,50,7,2.8847,0.701754,554.65
13638,HARQ,0.05,1,50,16,2.9534,0.606061,541.748
13639,HARQ,0.05,1,50,14,2.8379,0.625,563.797
13640,HARQ,0.05,1,50,18,3.0361,0.588235,526.992
13641,HARQ,0.05,1,50,12,2.8634,0.645161,558.776
13642,HARQ,0.05,1,50,6,2.5976,0.714286,615.953
13643,HARQ,0.05,1,50,4,2.679,0.740741,597.238
13644,HARQ,0.05,1,50,10,2.689,0.666667,595.017
13645,HARQ,0.05,1,50,15,2.9735,0.615385,538.086
13646,HARQ,0.05,1,50,12,2.8319,0.645161,564.992
13647,HARQ,0.05,1,50,7,2.7097,0.701754,590.471
13648,HARQ,0.05,1,50,12,2.8051,0.645161,570.39
13649,HARQ,0.05,1,50,11,2.7781,0.655738,575.933
13650,HARQ,0.05,1,50,15,2.8868,0.615385,554.247
13651,HARQ,0.05,1,50,10,2.6804,0.666667,596.926
13652,HARQ,0.05,1,50,14,3.0856,0.625,518.538
13653,HARQ,0.05,1,50,15,2.9207,0.615385,547.814
13654,HARQ,0.05,1,50,8,2.6693,0.689655,599.408
13655,HARQ,0.05,1,50,13,2.8575,0.634921,559.93
13656,HARQ,0.05,1,50,10,2.6769,0.666667,597.706
13657,HARQ,0.05,1,50,12,2.8319,0.645161,564.992
13658,HARQ,0.05,1,50,10,2.6962,0.666667,593.428
13659,HARQ,0.05,1,50,13,2.8867,0.634921,554.266
13660,HARQ,0.05,1,50,14,2.8395,0.625,563.479
13661,HARQ,0.05,1,50,6,2.5394,0.714286,630.07
13662,HARQ,0.05,1,50,12,2.8701,0.645161,557.472
13663,HARQ,0.05,1,50,6,2.5761,0.714286,621.094
13664,HARQ,0.05,1,50,11,2.7632,0.655738,579.039
13665,HARQ,0.05,1,50,8,2.5933,0.689655,616.975
13666,HARQ,0.05,1,50,11,2.7524,0.655738,581.311
13667,HARQ,0.05,1,50,12,2.753,0.645161,581.184
13668,HARQ,0.05,1,50,5,2.5083,0.727273,637.882
13669,HARQ,0.05,1,50,8,2.7221,0.689655,587.781
13670,HARQ,0.05,1,50,12,2.9274,0.645161,546.56
13671,HARQ,0.05,1,50,12,2.8244,0.645161,566.492
13672,HARQ,0.05,1,50,6,2.5289,0.714286,632.686
13673,HARQ,0.05,1,50,15,2.8984,0.615385,552.029
13674,HARQ,0.05,1,50,16,2.9459,0.606061,543.128
13675,HARQ,0.05,1,50,6,2.5601,0.714286,624.976
13676,HARQ,0.05,1,50,8,2.5978,0.689655,615.906
13677,HARQ,0.05,1,50,17,3.0527,0.597015,524.126
13678,HARQ,0.05,1,50,15,2.9361,0.615385,544.941
13679,HARQ,0.05,1,50,15,2.8943,0.615385,552.811
13680,HARQ,0.05,1,50,7,2.7804,0.701754,575.457
13681,HARQ,0.05,1,50,12,2.7536,0.645161,581.058
13682,HARQ,0.05,1,50,11,2.7305,0.655738,585.973
13683,HARQ,0.05,1,50,16,3.0843,0.606061,518.756
13684,HARQ,0.05,1,50,11,2.8395,0.655738,563.479
13685,HARQ,0.05,1,50,5,2.6567,0.727273,602.251
13686,HARQ,0.05,1,50,9,2.6479,0.677966,604.252
13687,HARQ,0.05,1,50,13,2.878,0.634921,555.942
13688,HARQ,0.05,1,50,15,2.89,0.615385,553.633
13689,HARQ,0.05,1,50,11,2.7968,0.655738,572.082
13690,HARQ,0.05,1,50,16,3.0536,0.606061,523.972
13691,HARQ,0.05,1,50,8,2.5928,0.689655,617.093
13692,HARQ,0.05,1,50,10,2.7099,0.666667,590.428
13693,HARQ,0.05,1,50,10,2.6785,0.666667,597.349
13694,HARQ,0.05,1,50,7,2.6776,0.701754,597.55
13695,HARQ,0.05,1,50,5,2.4871,0.727273,643.32
13696,HARQ,0.05,1,50,10,3.0655,0.666667,521.938
13697,HARQ,0.05,1,50,8,2.6788,0.689655,597.282
13698,HARQ,0.05,1,50,8,2.6043,0.689655,614.369
13699,HARQ,0.05,1,50,12,2.7806,0.645161,575.415
13700,HARQ,0.05,1,50,12,2.7559,0.645161,580.573
13701,HARQ,0.05,1,50,11,3.013,0.655738,531.032
13702,HARQ,0.05,1,50,15,3.0666,0.615385,521.75
13703,HARQ,0.05,1,50,5,2.5249,0.727273,633.688
13704,HARQ,0.05,1,50,15,3.0443,0.615385,525.572
13705,HARQ,0.05,1,50,14,2.8504,0.625,561.325
13706,HARQ,0.05,1,50,11,2.7668,0.655738,578.285
13707,HARQ,0.05,1,50,7,3.0775,0.701754,519.903
13708,HARQ,0.05,1,50,12,3.1012,0.645161,515.929
13709,HARQ,0.05,1,50,9,2.6682,0.677966,599.655
13710,HARQ,0.05,1,50,12,2.7754,0.645161,576.493
13711,HARQ,0.05,1,50,8,2.6683,0.689655,599.633
13712,HARQ,0.05,1,50,10,2.7214,0.666667,587.933
13713,HARQ,0.05,1,50,12,2.8045,0.645161,570.512
13714,HARQ,0.05,1,50,13,2.8896,0.634921,553.71
13715,HARQ,0.05,1,50,14,2.8382,0.625,563.738
13716,HARQ,0.05,1,50,15,2.9372,0.615385,544.736
13717,HARQ,0.05,1,50,12,2.7613,0.645161,579.437
13718,HARQ,0.05,1,50,18,3.7339,0.588235,428.506
13719,HARQ,0.05,1,50,10,2.6841,0.666667,596.103
13720,HARQ,0.05,1,50,16,2.9216,0.606061,547.645
13721,HARQ,0.05,1,50,12,2.7831,0.645161,574.898
13722,HARQ,0.05,1,50,4,2.4223,0.740741,660.529
13723,HARQ,0.05,1,50,8,2.7264,0.689655,586.854
13724,HARQ,0.05,1,50,10,2.6977,0.666667,593.098
13725,HARQ,0.05,1,50,8,2.7729,0.689655,577.013
13726,HARQ,0.05,1,50,11,2.7543,0.655738,580.91
13727,HARQ,0.05,1,50,12,2.7761,0.645161,576.348
13728,HARQ,0.05,1,50,6,2.616,0.714286,611.621
